Seed 1656949570
ARCH 1|F_ID 2|LIMIT 6
before: 
306(1000)
macrophave_activation, 363, 16, 21,  902, 1, 6, 2695920, 75543.10, 1, 375.46, 1: 296; 2: 136; 3: 43; 4: 28; 5: 15; 6: 3; 
macrophave_activation, 374, 14, 24,  902, 1, 6, 2696361, 75543.10, 1, 375.46, 1: 300; 2: 129; 3: 46; 4: 30; 5: 10; 6: 6; 
macrophave_activation, 839, 17, 19,  902, 1, 6, 2600106, 75543.10, 1, 375.46, 1: 298; 2: 131; 3: 48; 4: 26; 5: 14; 6: 4; 
macrophave_activation,  16, 16, 21,  902, 1, 6, 2696174, 75543.10, 1, 375.46, 1: 303; 2: 122; 3: 48; 4: 32; 5: 13; 6: 3; 
macrophave_activation, 790, 17, 19,  903, 1, 6, 2600112, 75543.10, 1, 375.46, 1: 299; 2: 131; 3: 48; 4: 22; 5: 16; 6: 5; 
macrophave_activation, 699, 18, 18,  904, 1, 6, 2616157, 75543.10, 1, 375.46, 1: 305; 2: 122; 3: 47; 4: 29; 5: 10; 6: 8; 
macrophave_activation, 760, 21, 16,  904, 1, 6, 2695985, 75543.10, 1, 375.46, 1: 294; 2: 140; 3: 40; 4: 32; 5: 8; 6: 7; 
macrophave_activation, 118, 19, 17,  904, 1, 6, 2600091, 75543.10, 1, 375.46, 1: 299; 2: 130; 3: 45; 4: 31; 5: 10; 6: 6; 
macrophave_activation, 838, 19, 17,  904, 1, 6, 2600095, 75543.10, 1, 375.46, 1: 308; 2: 116; 3: 46; 4: 33; 5: 14; 6: 4; 
macrophave_activation, 260, 17, 20,  905, 1, 6, 2757511, 75543.10, 1, 375.46, 1: 308; 2: 121; 3: 42; 4: 27; 5: 17; 6: 6; 
macrophave_activation, 221, 15, 22,  905, 1, 6, 2658144, 75543.10, 1, 375.46, 1: 290; 2: 139; 3: 48; 4: 30; 5: 11; 6: 3; 
macrophave_activation, 195, 18, 18,  906, 1, 6, 2616170, 75543.10, 1, 375.46, 1: 309; 2: 118; 3: 40; 4: 33; 5: 17; 6: 4; 
macrophave_activation, 249, 17, 20,  906, 1, 6, 2757676, 75543.10, 1, 375.46, 1: 300; 2: 134; 3: 38; 4: 27; 5: 16; 6: 6; 
macrophave_activation, 544, 17, 19,  906, 1, 6, 2600079, 75543.10, 1, 375.46, 1: 298; 2: 128; 3: 51; 4: 26; 5: 13; 6: 5; 
macrophave_activation, 946, 17, 20,  906, 1, 6, 2757857, 75543.10, 1, 375.46, 1: 307; 2: 120; 3: 43; 4: 29; 5: 18; 6: 4; 
macrophave_activation, 301, 21, 16,  906, 1, 6, 2696020, 75543.10, 1, 375.46, 1: 301; 2: 124; 3: 48; 4: 30; 5: 15; 6: 3; 
macrophave_activation, 486, 19, 17,  906, 1, 6, 2600108, 75543.10, 1, 375.46, 1: 302; 2: 120; 3: 56; 4: 24; 5: 14; 6: 5; 
macrophave_activation, 821, 17, 20,  907, 1, 6, 2757621, 75543.10, 1, 375.46, 1: 306; 2: 112; 3: 61; 4: 22; 5: 14; 6: 6; 
macrophave_activation, 694, 16, 21,  907, 1, 6, 2696250, 75543.10, 1, 375.46, 1: 304; 2: 110; 3: 60; 4: 34; 5: 11; 6: 2; 
macrophave_activation, 289, 18, 18,  907, 1, 6, 2616132, 75543.10, 1, 375.46, 1: 297; 2: 128; 3: 49; 4: 32; 5: 11; 6: 4; 
macrophave_activation, 683, 16, 21,  908, 1, 6, 2696021, 75543.10, 1, 375.46, 1: 298; 2: 126; 3: 51; 4: 31; 5: 9; 6: 6; 
macrophave_activation, 837, 14, 24,  908, 1, 6, 2695915, 75543.10, 1, 375.46, 1: 307; 2: 120; 3: 48; 4: 22; 5: 15; 6: 9; 
macrophave_activation, 875, 15, 22,  908, 1, 6, 2658227, 75543.10, 1, 375.46, 1: 303; 2: 123; 3: 53; 4: 19; 5: 14; 6: 9; 
macrophave_activation,   8, 19, 17,  908, 1, 6, 2600098, 75543.10, 1, 375.46, 1: 298; 2: 125; 3: 57; 4: 23; 5: 11; 6: 7; 
macrophave_activation, 219, 18, 18,  908, 1, 6, 2616143, 75543.10, 1, 375.46, 1: 300; 2: 127; 3: 46; 4: 28; 5: 16; 6: 4; 
macrophave_activation, 933, 17, 19,  908, 1, 6, 2600092, 75543.10, 1, 375.46, 1: 298; 2: 133; 3: 41; 4: 29; 5: 15; 6: 5; 
macrophave_activation,  23, 17, 20,  908, 1, 6, 2757453, 75543.10, 1, 375.46, 1: 297; 2: 134; 3: 42; 4: 29; 5: 13; 6: 6; 
macrophave_activation, 928, 17, 19,  908, 1, 6, 2600105, 75543.10, 1, 375.46, 1: 303; 2: 124; 3: 46; 4: 26; 5: 17; 6: 5; 
macrophave_activation,  50, 15, 22,  909, 1, 6, 2658252, 75543.10, 1, 375.46, 1: 305; 2: 114; 3: 54; 4: 31; 5: 12; 6: 5; 
macrophave_activation, 758, 17, 20,  909, 1, 6, 2757483, 75543.10, 1, 375.46, 1: 298; 2: 130; 3: 43; 4: 33; 5: 12; 6: 5; 
macrophave_activation, 557, 15, 22,  909, 1, 6, 2658039, 75543.10, 1, 375.46, 1: 311; 2: 107; 3: 53; 4: 31; 5: 13; 6: 6; 
macrophave_activation,  64, 17, 20,  909, 1, 6, 2757768, 75543.10, 1, 375.46, 1: 304; 2: 117; 3: 54; 4: 26; 5: 15; 6: 5; 
macrophave_activation, 818, 19, 17,  910, 1, 6, 2600095, 75543.10, 1, 375.46, 1: 305; 2: 117; 3: 51; 4: 28; 5: 14; 6: 6; 
macrophave_activation, 678, 21, 16,  910, 1, 6, 2696031, 75543.10, 1, 375.46, 1: 300; 2: 124; 3: 50; 4: 26; 5: 18; 6: 3; 
macrophave_activation, 508, 18, 18,  910, 1, 6, 2616130, 75543.10, 1, 375.46, 1: 311; 2: 108; 3: 51; 4: 27; 5: 22; 6: 2; 
macrophave_activation, 284, 16, 21,  910, 1, 6, 2696303, 75543.10, 1, 375.46, 1: 302; 2: 122; 3: 48; 4: 32; 5: 10; 6: 7; 
macrophave_activation, 706, 19, 17,  911, 1, 6, 2600068, 75543.10, 1, 375.46, 1: 286; 2: 142; 3: 46; 4: 35; 5: 9; 6: 3; 
macrophave_activation, 920, 17, 19,  911, 1, 6, 2600101, 75543.10, 1, 375.46, 1: 297; 2: 132; 3: 45; 4: 27; 5: 13; 6: 7; 
macrophave_activation, 772, 14, 24,  911, 1, 6, 2696343, 75543.10, 1, 375.46, 1: 303; 2: 126; 3: 42; 4: 27; 5: 16; 6: 7; 
macrophave_activation, 658, 16, 21,  911, 1, 6, 2695906, 75543.10, 1, 375.46, 1: 311; 2: 113; 3: 42; 4: 33; 5: 16; 6: 6; 
macrophave_activation, 349, 17, 20,  911, 1, 6, 2757729, 75543.10, 1, 375.46, 1: 305; 2: 117; 3: 45; 4: 38; 5: 11; 6: 5; 
macrophave_activation, 214, 14, 23,  912, 1, 6, 2635731, 75543.10, 1, 375.46, 1: 297; 2: 124; 3: 51; 4: 33; 5: 14; 6: 2; 
macrophave_activation,  34, 21, 16,  912, 1, 6, 2696163, 75543.10, 1, 375.46, 1: 298; 2: 128; 3: 46; 4: 33; 5: 8; 6: 8; 
macrophave_activation, 107, 17, 19,  912, 1, 6, 2600089, 75543.10, 1, 375.46, 1: 297; 2: 131; 3: 44; 4: 29; 5: 15; 6: 5; 
macrophave_activation, 308, 17, 19,  913, 1, 6, 2600114, 75543.10, 1, 375.46, 1: 291; 2: 134; 3: 49; 4: 33; 5: 9; 6: 5; 
macrophave_activation, 910, 19, 17,  913, 1, 6, 2600096, 75543.10, 1, 375.46, 1: 301; 2: 123; 3: 46; 4: 31; 5: 16; 6: 4; 
macrophave_activation, 533, 19, 17,  913, 1, 6, 2600113, 75543.10, 1, 375.46, 1: 290; 2: 139; 3: 50; 4: 22; 5: 13; 6: 7; 
macrophave_activation, 273, 19, 17,  913, 1, 6, 2600092, 75543.10, 1, 375.46, 1: 303; 2: 120; 3: 47; 4: 29; 5: 19; 6: 3; 
macrophave_activation, 642, 15, 22,  913, 1, 6, 2658081, 75543.10, 1, 375.46, 1: 290; 2: 141; 3: 49; 4: 18; 5: 16; 6: 7; 
macrophave_activation, 324, 15, 22,  913, 1, 6, 2658119, 75543.10, 1, 375.46, 1: 301; 2: 119; 3: 58; 4: 24; 5: 10; 6: 9; 
macrophave_activation, 434, 17, 19,  914, 1, 6, 2600091, 75543.10, 1, 375.46, 1: 292; 2: 132; 3: 53; 4: 29; 5: 7; 6: 8; 
macrophave_activation, 164, 14, 23,  914, 1, 6, 2635731, 75543.10, 1, 375.46, 1: 289; 2: 141; 3: 42; 4: 32; 5: 13; 6: 4; 
macrophave_activation, 501, 19, 17,  914, 1, 6, 2600061, 75543.10, 1, 375.46, 1: 303; 2: 123; 3: 43; 4: 31; 5: 14; 6: 7; 
macrophave_activation, 142, 17, 20,  915, 1, 6, 2757681, 75543.10, 1, 375.46, 1: 306; 2: 113; 3: 50; 4: 34; 5: 11; 6: 7; 
macrophave_activation, 174, 17, 20,  916, 1, 6, 2757636, 75543.10, 1, 375.46, 1: 299; 2: 127; 3: 49; 4: 22; 5: 16; 6: 8; 
macrophave_activation, 398, 13, 25,  916, 1, 6, 2632189, 75543.10, 1, 375.46, 1: 306; 2: 119; 3: 44; 4: 27; 5: 18; 6: 7; 
macrophave_activation, 479, 18, 18,  917, 1, 6, 2616159, 75543.10, 1, 375.46, 1: 291; 2: 128; 3: 61; 4: 22; 5: 15; 6: 4; 
macrophave_activation, 281, 13, 26,  917, 1, 6, 2726521, 75543.10, 1, 375.46, 1: 299; 2: 121; 3: 58; 4: 21; 5: 14; 6: 8; 
macrophave_activation, 237, 17, 20,  917, 1, 6, 2757593, 75543.10, 1, 375.46, 1: 298; 2: 125; 3: 45; 4: 35; 5: 14; 6: 4; 
macrophave_activation, 538, 15, 22,  918, 1, 6, 2658045, 75543.10, 1, 375.46, 1: 291; 2: 138; 3: 43; 4: 29; 5: 14; 6: 6; 
macrophave_activation, 184, 17, 20,  918, 1, 6, 2757505, 75543.10, 1, 375.46, 1: 303; 2: 120; 3: 44; 4: 33; 5: 15; 6: 6; 
macrophave_activation, 710, 21, 16,  918, 1, 6, 2696122, 75543.10, 1, 375.46, 1: 301; 2: 116; 3: 56; 4: 27; 5: 17; 6: 4; 
macrophave_activation, 357, 21, 16,  918, 1, 6, 2695835, 75543.10, 1, 375.46, 1: 301; 2: 122; 3: 44; 4: 35; 5: 13; 6: 6; 
macrophave_activation,   6, 19, 17,  918, 1, 6, 2600106, 75543.10, 1, 375.46, 1: 298; 2: 127; 3: 44; 4: 30; 5: 18; 6: 4; 
macrophave_activation, 358, 16, 21,  918, 1, 6, 2696147, 75543.10, 1, 375.46, 1: 293; 2: 126; 3: 55; 4: 29; 5: 16; 6: 2; 
macrophave_activation,  44, 21, 16,  919, 1, 6, 2696268, 75543.10, 1, 375.46, 1: 295; 2: 125; 3: 53; 4: 29; 5: 15; 6: 4; 
macrophave_activation, 923, 15, 22,  919, 1, 6, 2658030, 75543.10, 1, 375.46, 1: 287; 2: 141; 3: 48; 4: 25; 5: 14; 6: 6; 
macrophave_activation, 144, 18, 18,  919, 1, 6, 2616162, 75543.10, 1, 375.46, 1: 297; 2: 127; 3: 47; 4: 29; 5: 15; 6: 6; 
macrophave_activation, 138, 13, 25,  919, 1, 6, 2632202, 75543.10, 1, 375.46, 1: 301; 2: 128; 3: 38; 4: 29; 5: 18; 6: 7; 
macrophave_activation, 635, 14, 23,  919, 1, 6, 2635731, 75543.10, 1, 375.46, 1: 301; 2: 120; 3: 52; 4: 24; 5: 18; 6: 6; 
macrophave_activation, 903, 18, 18,  919, 1, 6, 2616142, 75543.10, 1, 375.46, 1: 294; 2: 129; 3: 48; 4: 32; 5: 13; 6: 5; 
macrophave_activation, 593, 12, 28,  919, 1, 6, 2696172, 75543.10, 1, 375.46, 1: 292; 2: 136; 3: 48; 4: 22; 5: 15; 6: 8; 
macrophave_activation, 464, 17, 20,  919, 1, 6, 2757578, 75543.10, 1, 375.46, 1: 300; 2: 119; 3: 53; 4: 29; 5: 14; 6: 6; 
macrophave_activation, 711, 18, 18,  920, 1, 6, 2616130, 75543.10, 1, 375.46, 1: 304; 2: 115; 3: 55; 4: 25; 5: 11; 6: 11; 
macrophave_activation, 979, 19, 17,  920, 1, 6, 2600085, 75543.10, 1, 375.46, 1: 303; 2: 118; 3: 52; 4: 23; 5: 17; 6: 8; 
macrophave_activation, 895, 17, 20,  920, 1, 6, 2757721, 75543.10, 1, 375.46, 1: 293; 2: 136; 3: 44; 4: 24; 5: 17; 6: 7; 
macrophave_activation, 954, 17, 20,  920, 1, 6, 2757472, 75543.10, 1, 375.46, 1: 304; 2: 120; 3: 44; 4: 29; 5: 16; 6: 8; 
macrophave_activation, 620, 14, 24,  920, 1, 6, 2696139, 75543.10, 1, 375.46, 1: 295; 2: 125; 3: 49; 4: 36; 5: 12; 6: 4; 
macrophave_activation, 585, 16, 21,  920, 1, 6, 2696557, 75543.10, 1, 375.46, 1: 299; 2: 126; 3: 43; 4: 28; 5: 22; 6: 3; 
macrophave_activation, 609, 16, 21,  921, 1, 6, 2696251, 75543.10, 1, 375.46, 1: 288; 2: 137; 3: 47; 4: 31; 5: 14; 6: 4; 
macrophave_activation, 365, 14, 24,  921, 1, 6, 2696194, 75543.10, 1, 375.46, 1: 299; 2: 120; 3: 56; 4: 23; 5: 16; 6: 7; 
macrophave_activation, 791, 12, 29,  921, 1, 6, 2820721, 75543.10, 1, 375.46, 1: 294; 2: 131; 3: 47; 4: 27; 5: 16; 6: 6; 
macrophave_activation, 522, 18, 18,  921, 1, 6, 2616163, 75543.10, 1, 375.46, 1: 302; 2: 121; 3: 46; 4: 28; 5: 17; 6: 7; 
macrophave_activation,  62, 19, 17,  921, 1, 6, 2600062, 75543.10, 1, 375.46, 1: 303; 2: 114; 3: 53; 4: 32; 5: 11; 6: 8; 
macrophave_activation, 555, 17, 19,  921, 1, 6, 2600076, 75543.10, 1, 375.46, 1: 289; 2: 130; 3: 59; 4: 24; 5: 15; 6: 4; 
macrophave_activation, 526, 16, 21,  921, 1, 6, 2696241, 75543.10, 1, 375.46, 1: 303; 2: 118; 3: 51; 4: 25; 5: 15; 6: 9; 
macrophave_activation, 551, 17, 20,  921, 1, 6, 2757769, 75543.10, 1, 375.46, 1: 304; 2: 121; 3: 45; 4: 25; 5: 16; 6: 10; 
macrophave_activation, 665, 18, 18,  921, 1, 6, 2616148, 75543.10, 1, 375.46, 1: 293; 2: 125; 3: 53; 4: 34; 5: 13; 6: 3; 
macrophave_activation,  28, 17, 20,  921, 1, 6, 2757783, 75543.10, 1, 375.46, 1: 289; 2: 135; 3: 49; 4: 29; 5: 15; 6: 4; 
macrophave_activation,  25, 14, 23,  922, 1, 6, 2635731, 75543.10, 1, 375.46, 1: 299; 2: 125; 3: 45; 4: 30; 5: 14; 6: 8; 
macrophave_activation, 416, 21, 16,  922, 1, 6, 2695856, 75543.10, 1, 375.46, 1: 290; 2: 130; 3: 51; 4: 33; 5: 15; 6: 2; 
macrophave_activation, 155, 17, 19,  922, 1, 6, 2600097, 75543.10, 1, 375.46, 1: 290; 2: 131; 3: 53; 4: 30; 5: 11; 6: 6; 
macrophave_activation, 704, 18, 18,  922, 1, 6, 2616178, 75543.10, 1, 375.46, 1: 295; 2: 127; 3: 52; 4: 25; 5: 15; 6: 7; 
macrophave_activation, 718, 13, 26,  922, 1, 6, 2726983, 75543.10, 1, 375.46, 1: 301; 2: 122; 3: 45; 4: 30; 5: 16; 6: 7; 
macrophave_activation, 968, 15, 22,  922, 1, 6, 2658245, 75543.10, 1, 375.46, 1: 302; 2: 120; 3: 48; 4: 29; 5: 12; 6: 10; 
macrophave_activation, 591, 17, 19,  922, 1, 6, 2600102, 75543.10, 1, 375.46, 1: 290; 2: 133; 3: 50; 4: 27; 5: 18; 6: 3; 
macrophave_activation, 770, 21, 16,  922, 1, 6, 2695582, 75543.10, 1, 375.46, 1: 289; 2: 134; 3: 53; 4: 23; 5: 18; 6: 4; 
macrophave_activation, 874, 14, 23,  923, 1, 6, 2635731, 75543.10, 1, 375.46, 1: 304; 2: 122; 3: 40; 4: 29; 5: 17; 6: 9; 
macrophave_activation, 151, 19, 17,  923, 1, 6, 2600109, 75543.10, 1, 375.46, 1: 287; 2: 138; 3: 51; 4: 25; 5: 13; 6: 7; 
macrophave_activation, 393, 16, 21,  923, 1, 6, 2696168, 75543.10, 1, 375.46, 1: 293; 2: 128; 3: 49; 4: 34; 5: 11; 6: 6; 
macrophave_activation, 596, 14, 24,  923, 1, 6, 2696108, 75543.10, 1, 375.46, 1: 288; 2: 133; 3: 51; 4: 34; 5: 10; 6: 5; 
macrophave_activation, 589, 19, 17,  923, 1, 6, 2599995, 75543.10, 1, 375.46, 1: 291; 2: 131; 3: 48; 4: 34; 5: 12; 6: 5; 
macrophave_activation, 245, 14, 24,  923, 1, 6, 2696172, 75543.10, 1, 375.46, 1: 291; 2: 127; 3: 58; 4: 26; 5: 14; 6: 5; 
macrophave_activation, 595, 17, 19,  923, 1, 6, 2600093, 75543.10, 1, 375.46, 1: 297; 2: 126; 3: 46; 4: 31; 5: 14; 6: 7; 
macrophave_activation, 805, 13, 26,  923, 1, 6, 2727031, 75543.10, 1, 375.46, 1: 302; 2: 110; 3: 60; 4: 29; 5: 15; 6: 5; 
macrophave_activation, 318, 21, 16,  923, 1, 6, 2696131, 75543.10, 1, 375.46, 1: 292; 2: 134; 3: 41; 4: 34; 5: 16; 6: 4; 
macrophave_activation, 621, 19, 17,  923, 1, 6, 2600114, 75543.10, 1, 375.46, 1: 304; 2: 118; 3: 42; 4: 34; 5: 17; 6: 6; 
macrophave_activation, 869, 21, 16,  924, 1, 6, 2696094, 75543.10, 1, 375.46, 1: 296; 2: 128; 3: 44; 4: 33; 5: 12; 6: 8; 
macrophave_activation, 581, 12, 29,  924, 1, 6, 2820433, 75543.10, 1, 375.46, 1: 299; 2: 118; 3: 54; 4: 30; 5: 13; 6: 7; 
macrophave_activation, 681, 15, 22,  924, 1, 6, 2658015, 75543.10, 1, 375.46, 1: 295; 2: 130; 3: 47; 4: 27; 5: 12; 6: 10; 
macrophave_activation, 229, 17, 19,  924, 1, 6, 2600099, 75543.10, 1, 375.46, 1: 296; 2: 122; 3: 49; 4: 37; 5: 13; 6: 4; 
macrophave_activation, 239, 14, 24,  924, 1, 6, 2696242, 75543.10, 1, 375.46, 1: 298; 2: 129; 3: 42; 4: 28; 5: 14; 6: 10; 
macrophave_activation, 423, 14, 24,  924, 1, 6, 2696290, 75543.10, 1, 375.46, 1: 285; 2: 139; 3: 47; 4: 35; 5: 10; 6: 5; 
macrophave_activation,  99, 17, 20,  924, 1, 6, 2757511, 75543.10, 1, 375.46, 1: 303; 2: 120; 3: 43; 4: 32; 5: 14; 6: 9; 
macrophave_activation, 736, 16, 21,  924, 1, 6, 2696321, 75543.10, 1, 375.46, 1: 294; 2: 125; 3: 52; 4: 33; 5: 10; 6: 7; 
macrophave_activation, 293, 18, 18,  924, 1, 6, 2616101, 75543.10, 1, 375.46, 1: 282; 2: 146; 3: 45; 4: 27; 5: 19; 6: 2; 
macrophave_activation, 712, 16, 21,  925, 1, 6, 2696306, 75543.10, 1, 375.46, 1: 297; 2: 126; 3: 46; 4: 27; 5: 20; 6: 5; 
macrophave_activation, 277, 19, 17,  925, 1, 6, 2600095, 75543.10, 1, 375.46, 1: 292; 2: 134; 3: 45; 4: 28; 5: 14; 6: 8; 
macrophave_activation, 786, 13, 25,  925, 1, 6, 2632211, 75543.10, 1, 375.46, 1: 294; 2: 128; 3: 48; 4: 31; 5: 13; 6: 7; 
macrophave_activation, 977, 17, 20,  925, 1, 6, 2757514, 75543.10, 1, 375.46, 1: 284; 2: 141; 3: 49; 4: 29; 5: 12; 6: 6; 
macrophave_activation, 902, 21, 16,  925, 1, 6, 2696151, 75543.10, 1, 375.46, 1: 297; 2: 123; 3: 49; 4: 31; 5: 15; 6: 6; 
macrophave_activation, 827, 16, 21,  925, 1, 6, 2696341, 75543.10, 1, 375.46, 1: 296; 2: 123; 3: 50; 4: 34; 5: 11; 6: 7; 
macrophave_activation,  18, 21, 16,  926, 1, 6, 2695984, 75543.10, 1, 375.46, 1: 298; 2: 115; 3: 54; 4: 37; 5: 14; 6: 3; 
macrophave_activation, 495, 16, 21,  926, 1, 6, 2696276, 75543.10, 1, 375.46, 1: 303; 2: 122; 3: 41; 4: 28; 5: 18; 6: 9; 
macrophave_activation, 497, 18, 18,  926, 1, 6, 2616088, 75543.10, 1, 375.46, 1: 299; 2: 117; 3: 54; 4: 32; 5: 11; 6: 8; 
macrophave_activation, 917, 18, 18,  926, 1, 6, 2616112, 75543.10, 1, 375.46, 1: 301; 2: 119; 3: 47; 4: 31; 5: 16; 6: 7; 
macrophave_activation, 884, 13, 25,  926, 1, 6, 2632169, 75543.10, 1, 375.46, 1: 290; 2: 128; 3: 58; 4: 26; 5: 12; 6: 7; 
macrophave_activation, 832, 18, 18,  926, 1, 6, 2616041, 75543.10, 1, 375.46, 1: 297; 2: 128; 3: 46; 4: 24; 5: 17; 6: 9; 
macrophave_activation, 226, 21, 16,  926, 1, 6, 2695782, 75543.10, 1, 375.46, 1: 311; 2: 108; 3: 48; 4: 26; 5: 17; 6: 11; 
macrophave_activation, 582, 17, 20,  926, 1, 6, 2757873, 75543.10, 1, 375.46, 1: 295; 2: 126; 3: 48; 4: 30; 5: 17; 6: 5; 
macrophave_activation, 722, 17, 20,  926, 1, 6, 2757628, 75543.10, 1, 375.46, 1: 289; 2: 136; 3: 43; 4: 32; 5: 18; 6: 3; 
macrophave_activation, 750, 15, 22,  927, 1, 6, 2658002, 75543.10, 1, 375.46, 1: 285; 2: 138; 3: 52; 4: 26; 5: 14; 6: 6; 
macrophave_activation, 590, 18, 18,  927, 1, 6, 2616141, 75543.10, 1, 375.46, 1: 297; 2: 127; 3: 41; 4: 35; 5: 13; 6: 8; 
macrophave_activation, 406, 17, 19,  927, 1, 6, 2600080, 75543.10, 1, 375.46, 1: 294; 2: 122; 3: 59; 4: 27; 5: 10; 6: 9; 
macrophave_activation, 985, 17, 19,  927, 1, 6, 2600095, 75543.10, 1, 375.46, 1: 294; 2: 130; 3: 49; 4: 23; 5: 16; 6: 9; 
macrophave_activation, 430, 15, 22,  927, 1, 6, 2658079, 75543.10, 1, 375.46, 1: 292; 2: 122; 3: 59; 4: 32; 5: 10; 6: 6; 
macrophave_activation, 454, 14, 24,  927, 1, 6, 2696322, 75543.10, 1, 375.46, 1: 304; 2: 120; 3: 40; 4: 30; 5: 19; 6: 8; 
macrophave_activation, 657, 16, 21,  927, 1, 6, 2696305, 75543.10, 1, 375.46, 1: 301; 2: 119; 3: 46; 4: 32; 5: 16; 6: 7; 
macrophave_activation, 554, 17, 20,  927, 1, 6, 2757592, 75543.10, 1, 375.46, 1: 288; 2: 135; 3: 51; 4: 27; 5: 12; 6: 8; 
macrophave_activation, 804, 18, 18,  927, 1, 6, 2616141, 75543.10, 1, 375.46, 1: 289; 2: 128; 3: 57; 4: 29; 5: 13; 6: 5; 
macrophave_activation, 797, 21, 16,  927, 1, 6, 2696005, 75543.10, 1, 375.46, 1: 298; 2: 118; 3: 54; 4: 30; 5: 15; 6: 6; 
macrophave_activation, 252, 14, 23,  928, 1, 6, 2635731, 75543.10, 1, 375.46, 1: 293; 2: 129; 3: 51; 4: 24; 5: 16; 6: 8; 
macrophave_activation, 707, 17, 20,  928, 1, 6, 2757323, 75543.10, 1, 375.46, 1: 293; 2: 126; 3: 50; 4: 32; 5: 15; 6: 5; 
macrophave_activation,  88, 12, 29,  928, 1, 6, 2820660, 75543.10, 1, 375.46, 1: 298; 2: 120; 3: 55; 4: 24; 5: 15; 6: 9; 
macrophave_activation, 854, 16, 21,  929, 1, 6, 2696229, 75543.10, 1, 375.46, 1: 319; 2: 97; 3: 43; 4: 33; 5: 19; 6: 10; 
macrophave_activation, 684, 11, 30,  929, 1, 6, 2658200, 75543.10, 1, 375.46, 1: 301; 2: 125; 3: 45; 4: 18; 5: 21; 6: 11; 
macrophave_activation, 209, 17, 20,  929, 1, 6, 2757688, 75543.10, 1, 375.46, 1: 297; 2: 118; 3: 52; 4: 34; 5: 16; 6: 4; 
macrophave_activation, 456, 12, 29,  929, 1, 6, 2821285, 75543.10, 1, 375.46, 1: 290; 2: 136; 3: 45; 4: 27; 5: 14; 6: 9; 
macrophave_activation, 682, 17, 19,  929, 1, 6, 2600109, 75543.10, 1, 375.46, 1: 289; 2: 140; 3: 38; 4: 31; 5: 16; 6: 7; 
macrophave_activation, 381, 13, 25,  929, 1, 6, 2632247, 75543.10, 1, 375.46, 1: 296; 2: 125; 3: 47; 4: 31; 5: 14; 6: 8; 
macrophave_activation, 108, 21, 16,  929, 1, 6, 2695966, 75543.10, 1, 375.46, 1: 298; 2: 120; 3: 53; 4: 28; 5: 12; 6: 10; 
macrophave_activation, 505, 21, 16,  929, 1, 6, 2696123, 75543.10, 1, 375.46, 1: 294; 2: 128; 3: 48; 4: 26; 5: 19; 6: 6; 
macrophave_activation, 513, 17, 19,  929, 1, 6, 2600113, 75543.10, 1, 375.46, 1: 291; 2: 130; 3: 47; 4: 33; 5: 15; 6: 5; 
macrophave_activation, 116, 21, 16,  929, 1, 6, 2696336, 75543.10, 1, 375.46, 1: 301; 2: 120; 3: 45; 4: 32; 5: 13; 6: 10; 
macrophave_activation, 745, 19, 17,  930, 1, 6, 2600073, 75543.10, 1, 375.46, 1: 294; 2: 127; 3: 46; 4: 33; 5: 14; 6: 7; 
macrophave_activation, 298, 17, 19,  930, 1, 6, 2600082, 75543.10, 1, 375.46, 1: 292; 2: 125; 3: 57; 4: 25; 5: 15; 6: 7; 
macrophave_activation, 201, 19, 17,  930, 1, 6, 2600100, 75543.10, 1, 375.46, 1: 300; 2: 121; 3: 47; 4: 28; 5: 15; 6: 10; 
macrophave_activation, 781, 19, 17,  930, 1, 6, 2600098, 75543.10, 1, 375.46, 1: 293; 2: 132; 3: 42; 4: 28; 5: 21; 6: 5; 
macrophave_activation, 973, 13, 26,  930, 1, 6, 2727134, 75543.10, 1, 375.46, 1: 288; 2: 136; 3: 47; 4: 27; 5: 17; 6: 6; 
macrophave_activation, 302, 14, 24,  930, 1, 6, 2696135, 75543.10, 1, 375.46, 1: 301; 2: 119; 3: 46; 4: 31; 5: 15; 6: 9; 
macrophave_activation, 369, 13, 26,  930, 1, 6, 2726746, 75543.10, 1, 375.46, 1: 291; 2: 128; 3: 52; 4: 31; 5: 11; 6: 8; 
macrophave_activation, 332, 12, 28,  930, 1, 6, 2696117, 75543.10, 1, 375.46, 1: 302; 2: 119; 3: 45; 4: 28; 5: 19; 6: 8; 
macrophave_activation, 953, 12, 29,  930, 1, 6, 2820685, 75543.10, 1, 375.46, 1: 295; 2: 126; 3: 52; 4: 24; 5: 13; 6: 11; 
macrophave_activation, 787, 17, 19,  930, 1, 6, 2600100, 75543.10, 1, 375.46, 1: 303; 2: 113; 3: 53; 4: 26; 5: 18; 6: 8; 
macrophave_activation, 651, 17, 20,  930, 1, 6, 2757481, 75543.10, 1, 375.46, 1: 296; 2: 128; 3: 46; 4: 24; 5: 18; 6: 9; 
macrophave_activation, 266, 14, 24,  930, 1, 6, 2696087, 75543.10, 1, 375.46, 1: 290; 2: 131; 3: 52; 4: 27; 5: 12; 6: 9; 
macrophave_activation, 939, 18, 18,  931, 1, 6, 2616172, 75543.10, 1, 375.46, 1: 306; 2: 116; 3: 40; 4: 30; 5: 21; 6: 8; 
macrophave_activation, 836, 13, 26,  931, 1, 6, 2727235, 75543.10, 1, 375.46, 1: 289; 2: 132; 3: 50; 4: 29; 5: 14; 6: 7; 
